Item_ID,Client_ID,Company_Name,Billing_Email,Address,Description,Quantity,Rate,Status
LINE-11314,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Database Optimization & Performance Tuning,45,225,Unbilled
LINE-11315,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Blockchain Ledger Reconciliation Compliance Consulting,21,310,Unbilled
LINE-11316,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Custom RESTful API Gateway Integration,47,120,Unbilled
LINE-11317,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Legacy Software Refactoring & Debt Remediation,40,145,Unbilled
LINE-11318,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Big Data Warehouse Schema Warehousing,24,185,Unbilled
LINE-11319,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Database Optimization & Performance Tuning,8,155,Billed
LINE-11320,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",IT Infrastructure Disaster Recovery Simulation,30,255,Unbilled
LINE-11321,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Full-Stack Application Load Balancing Deployment,26,225,Billed
LINE-11322,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",DevOps CI/CD Automation Architecture Engineering,22,200,Unbilled
LINE-11323,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Microservices Network Mesh Configuration,47,215,Unbilled
LINE-11324,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",IT Infrastructure Disaster Recovery Simulation,58,230,Unbilled
LINE-11325,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Custom RESTful API Gateway Integration,37,120,Unbilled
LINE-11326,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Enterprise Cybersecurity Penetration Audit,10,205,Unbilled
LINE-11327,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Database Optimization & Performance Tuning,18,200,Unbilled
LINE-11328,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Custom RESTful API Gateway Integration,37,155,Unbilled
LINE-11329,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Legacy Software Refactoring & Debt Remediation,29,140,Billed
LINE-11330,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Database Optimization & Performance Tuning,34,190,Unbilled
LINE-11331,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Full-Stack Application Load Balancing Deployment,20,210,Unbilled
LINE-11332,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Big Data Warehouse Schema Warehousing,8,200,Unbilled
LINE-11333,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Big Data Warehouse Schema Warehousing,45,235,Unbilled
LINE-11334,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Full-Stack Application Load Balancing Deployment,9,215,Billed
LINE-11335,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",UI/UX Design Framework Component Library,11,160,Unbilled
LINE-11336,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Microservices Network Mesh Configuration,26,265,Unbilled
LINE-11337,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",IT Infrastructure Disaster Recovery Simulation,12,240,Unbilled
LINE-11338,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Big Data Warehouse Schema Warehousing,21,185,Billed
LINE-11339,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Custom RESTful API Gateway Integration,59,150,Unbilled
LINE-11340,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Blockchain Ledger Reconciliation Compliance Consulting,52,300,Unbilled
LINE-11341,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",DevOps CI/CD Automation Architecture Engineering,10,215,Unbilled
LINE-11342,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Enterprise Cybersecurity Penetration Audit,38,275,Unbilled
LINE-11343,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Enterprise Cybersecurity Penetration Audit,41,225,Unbilled
LINE-11344,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Database Optimization & Performance Tuning,30,165,Billed
LINE-11345,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Big Data Warehouse Schema Warehousing,59,200,Unbilled
LINE-11346,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Blockchain Ledger Reconciliation Compliance Consulting,52,350,Unbilled
LINE-11347,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Legacy Software Refactoring & Debt Remediation,35,145,Unbilled
LINE-11348,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,DevOps CI/CD Automation Architecture Engineering,52,170,Unbilled
LINE-11349,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Database Optimization & Performance Tuning,58,185,Billed
LINE-11350,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Corporate System Administration Workshop,60,105,Unbilled
LINE-11351,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Predictive ML Model Compliance Validation,33,240,Billed
LINE-11352,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Database Optimization & Performance Tuning,38,165,Unbilled
LINE-11353,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Automated ETL Pipeline Monitoring Setup,32,210,Unbilled
LINE-11354,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Cloud Infrastructure Architecture Review,9,140,Unbilled
LINE-11355,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Full-Stack Application Load Balancing Deployment,13,190,Billed
LINE-11356,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Full-Stack Application Load Balancing Deployment,12,215,Unbilled
LINE-11357,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Cloud Infrastructure Architecture Review,60,175,Unbilled
LINE-11358,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Big Data Warehouse Schema Warehousing,7,185,Unbilled
LINE-11359,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Blockchain Ledger Reconciliation Compliance Consulting,12,280,Unbilled
LINE-11360,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Database Optimization & Performance Tuning,26,175,Unbilled
LINE-11361,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Database Optimization & Performance Tuning,41,175,Unbilled
LINE-11362,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",DevOps CI/CD Automation Architecture Engineering,7,170,Unbilled
LINE-11363,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Cloud Infrastructure Architecture Review,19,200,Unbilled
LINE-11364,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Cloud Infrastructure Architecture Review,43,200,Unbilled
LINE-11365,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Full-Stack Application Load Balancing Deployment,47,210,Unbilled
LINE-11366,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Predictive ML Model Compliance Validation,24,270,Unbilled
LINE-11367,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Database Optimization & Performance Tuning,51,185,Unbilled
LINE-11368,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Microservices Network Mesh Configuration,4,195,Unbilled
LINE-11369,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Predictive ML Model Compliance Validation,25,310,Unbilled
LINE-11370,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",DevOps CI/CD Automation Architecture Engineering,19,215,Unbilled
LINE-11371,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Database Optimization & Performance Tuning,18,165,Unbilled
LINE-11372,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Custom RESTful API Gateway Integration,38,120,Unbilled
LINE-11373,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Enterprise Cybersecurity Penetration Audit,43,275,Billed
LINE-11374,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",UI/UX Design Framework Component Library,50,100,Unbilled
LINE-11375,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",IT Infrastructure Disaster Recovery Simulation,43,230,Unbilled
LINE-11376,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Enterprise Cybersecurity Penetration Audit,58,205,Unbilled
LINE-11377,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Blockchain Ledger Reconciliation Compliance Consulting,11,350,Unbilled
LINE-11378,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Full-Stack Application Load Balancing Deployment,6,210,Unbilled
LINE-11379,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Microservices Network Mesh Configuration,41,205,Unbilled
LINE-11380,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Legacy Software Refactoring & Debt Remediation,23,140,Unbilled
LINE-11381,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Big Data Warehouse Schema Warehousing,42,210,Unbilled
LINE-11382,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Custom RESTful API Gateway Integration,58,190,Unbilled
LINE-11383,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Full-Stack Application Load Balancing Deployment,43,210,Billed
LINE-11384,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Enterprise Cybersecurity Penetration Audit,37,225,Billed
LINE-11385,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",UI/UX Design Framework Component Library,24,125,Unbilled
LINE-11386,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Full-Stack Application Load Balancing Deployment,42,250,Unbilled
LINE-11387,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Full-Stack Application Load Balancing Deployment,37,200,Unbilled
LINE-11388,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Automated ETL Pipeline Monitoring Setup,21,210,Unbilled
LINE-11389,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Automated ETL Pipeline Monitoring Setup,53,175,Unbilled
LINE-11390,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Custom RESTful API Gateway Integration,13,150,Unbilled
LINE-11391,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Big Data Warehouse Schema Warehousing,34,195,Unbilled
LINE-11392,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Full-Stack Application Load Balancing Deployment,12,210,Unbilled
LINE-11393,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Big Data Warehouse Schema Warehousing,57,200,Unbilled
LINE-11394,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",UI/UX Design Framework Component Library,15,120,Unbilled
LINE-11395,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Database Optimization & Performance Tuning,40,200,Unbilled
LINE-11396,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",IT Infrastructure Disaster Recovery Simulation,11,255,Unbilled
LINE-11397,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Predictive ML Model Compliance Validation,10,270,Billed
LINE-11398,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Big Data Warehouse Schema Warehousing,9,165,Billed
LINE-11399,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",IT Infrastructure Disaster Recovery Simulation,26,240,Unbilled
LINE-11400,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Database Optimization & Performance Tuning,25,165,Unbilled
LINE-11401,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Enterprise Cybersecurity Penetration Audit,9,215,Unbilled
LINE-11402,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",UI/UX Design Framework Component Library,5,110,Unbilled
LINE-11403,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Full-Stack Application Load Balancing Deployment,38,250,Billed
LINE-11404,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Blockchain Ledger Reconciliation Compliance Consulting,58,290,Unbilled
LINE-11405,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Cloud Infrastructure Architecture Review,46,175,Unbilled
LINE-11406,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Enterprise Cybersecurity Penetration Audit,43,215,Billed
LINE-11407,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Automated ETL Pipeline Monitoring Setup,5,160,Unbilled
LINE-11408,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Big Data Warehouse Schema Warehousing,26,235,Unbilled
LINE-11409,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Automated ETL Pipeline Monitoring Setup,7,150,Unbilled
LINE-11410,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Enterprise Cybersecurity Penetration Audit,57,250,Unbilled
LINE-11411,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Custom RESTful API Gateway Integration,54,140,Unbilled
LINE-11412,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Cloud Infrastructure Architecture Review,47,130,Unbilled
LINE-11413,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Cloud Infrastructure Architecture Review,39,175,Unbilled
LINE-11414,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Cloud Infrastructure Architecture Review,27,200,Unbilled
LINE-11415,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Automated ETL Pipeline Monitoring Setup,10,150,Billed
LINE-11416,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Cloud Infrastructure Architecture Review,55,130,Unbilled
LINE-11417,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",DevOps CI/CD Automation Architecture Engineering,38,240,Unbilled
LINE-11418,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Corporate System Administration Workshop,59,100,Unbilled
LINE-11419,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",UI/UX Design Framework Component Library,6,160,Unbilled
LINE-11420,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Custom RESTful API Gateway Integration,2,130,Billed
LINE-11421,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Microservices Network Mesh Configuration,3,205,Unbilled
LINE-11422,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Corporate System Administration Workshop,14,105,Unbilled
LINE-11423,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Full-Stack Application Load Balancing Deployment,56,215,Unbilled
LINE-11424,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Predictive ML Model Compliance Validation,10,285,Unbilled
LINE-11425,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Big Data Warehouse Schema Warehousing,2,175,Unbilled
LINE-11426,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Legacy Software Refactoring & Debt Remediation,24,120,Unbilled
LINE-11427,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Cloud Infrastructure Architecture Review,44,150,Billed
LINE-11428,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Blockchain Ledger Reconciliation Compliance Consulting,60,290,Unbilled
LINE-11429,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Legacy Software Refactoring & Debt Remediation,2,180,Billed
LINE-11430,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",UI/UX Design Framework Component Library,53,135,Unbilled
LINE-11431,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",UI/UX Design Framework Component Library,18,125,Unbilled
LINE-11432,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Microservices Network Mesh Configuration,14,215,Unbilled
LINE-11433,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",DevOps CI/CD Automation Architecture Engineering,55,240,Unbilled
LINE-11434,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Corporate System Administration Workshop,50,70,Unbilled
